year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,3,MQ,Envoy Air,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",207.00,50.00,13.94,5.14,13.94,0.00,16.98,3.00,1.00,3241.00,1327.00,343.00,492.00,0.00,1079.00
2025,3,MQ,Envoy Air,LRD,"Laredo, TX: Laredo International",153.00,25.00,9.30,0.78,3.92,0.00,10.99,7.00,1.00,1253.00,422.00,38.00,137.00,0.00,656.00
2025,3,MQ,Envoy Air,LSE,"La Crosse, WI: La Crosse Regional",31.00,11.00,4.42,1.00,1.47,0.00,4.12,1.00,0.00,873.00,210.00,53.00,56.00,0.00,554.00
2025,3,MQ,Envoy Air,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",155.00,30.00,6.11,1.46,11.64,0.00,10.80,6.00,0.00,1653.00,226.00,608.00,341.00,0.00,478.00
2025,3,MQ,Envoy Air,MCI,"Kansas City, MO: Kansas City International",124.00,35.00,8.98,2.27,11.36,0.00,12.39,5.00,0.00,1459.00,313.00,122.00,357.00,0.00,667.00
2025,3,MQ,Envoy Air,MDT,"Harrisburg, PA: Harrisburg International",5.00,3.00,1.56,0.00,1.09,0.00,0.35,0.00,0.00,80.00,40.00,0.00,31.00,0.00,9.00
2025,3,MQ,Envoy Air,MEM,"Memphis, TN: Memphis International",153.00,31.00,4.70,4.12,13.07,0.00,9.11,4.00,0.00,1829.00,291.00,260.00,518.00,0.00,760.00
2025,3,MQ,Envoy Air,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",67.00,13.00,0.99,0.04,6.27,0.00,5.70,2.00,0.00,662.00,53.00,2.00,384.00,0.00,223.00
2025,3,MQ,Envoy Air,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",93.00,18.00,5.46,0.83,7.45,0.00,4.26,5.00,1.00,627.00,191.00,31.00,241.00,0.00,164.00
2025,3,MQ,Envoy Air,MIA,"Miami, FL: Miami International",1508.00,246.00,57.16,11.01,95.06,1.16,81.62,29.00,7.00,17982.00,5339.00,1109.00,4433.00,47.00,7054.00
2025,3,MQ,Envoy Air,MKE,"Milwaukee, WI: General Mitchell International",31.00,8.00,4.44,0.00,1.24,0.00,2.33,0.00,0.00,377.00,220.00,0.00,61.00,0.00,96.00
2025,3,MQ,Envoy Air,MLI,"Moline, IL: Quad Cities International",62.00,13.00,2.15,0.65,4.76,0.00,5.44,2.00,0.00,531.00,73.00,62.00,187.00,0.00,209.00
2025,3,MQ,Envoy Air,MLU,"Monroe, LA: Monroe Regional",93.00,24.00,8.66,0.00,5.81,0.00,9.53,4.00,0.00,1397.00,486.00,0.00,287.00,0.00,624.00
2025,3,MQ,Envoy Air,MQT,"Marquette, MI: Marquette Sawyer Regional",31.00,5.00,1.38,0.22,1.02,0.00,2.38,6.00,0.00,1263.00,111.00,214.00,20.00,0.00,918.00
2025,3,MQ,Envoy Air,MRY,"Monterey, CA: Monterey Regional",113.00,16.00,2.01,1.00,3.74,0.00,9.25,0.00,2.00,559.00,47.00,41.00,96.00,0.00,375.00
2025,3,MQ,Envoy Air,MSN,"Madison, WI: Dane County Regional-Truax Field",83.00,23.00,4.81,1.46,4.61,0.00,12.12,1.00,0.00,1497.00,322.00,72.00,215.00,0.00,888.00
2025,3,MQ,Envoy Air,MSO,"Missoula, MT: Missoula Montana",31.00,7.00,1.59,0.00,5.41,0.00,0.00,0.00,1.00,263.00,67.00,0.00,196.00,0.00,0.00
2025,3,MQ,Envoy Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",21.00,1.00,0.44,0.00,0.56,0.00,0.00,3.00,0.00,89.00,39.00,0.00,50.00,0.00,0.00
2025,3,MQ,Envoy Air,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",88.00,16.00,4.26,1.40,5.57,0.00,4.77,4.00,0.00,727.00,176.00,85.00,204.00,0.00,262.00
2025,3,MQ,Envoy Air,MTJ,"Montrose/Delta, CO: Montrose Regional",36.00,7.00,0.31,0.33,4.40,0.00,1.97,1.00,0.00,165.00,6.00,15.00,96.00,0.00,48.00
2025,3,MQ,Envoy Air,MYR,"Myrtle Beach, SC: Myrtle Beach International",10.00,2.00,0.00,0.00,1.74,0.00,0.26,1.00,0.00,171.00,0.00,0.00,150.00,0.00,21.00
2025,3,MQ,Envoy Air,OKC,"Oklahoma City, OK: Will Rogers World",206.00,39.00,9.67,2.64,14.34,1.00,11.36,10.00,0.00,1648.00,327.00,178.00,466.00,46.00,631.00
2025,3,MQ,Envoy Air,OMA,"Omaha, NE: Eppley Airfield",65.00,16.00,4.83,0.00,2.81,0.00,8.36,6.00,0.00,906.00,153.00,0.00,160.00,0.00,593.00
2025,3,MQ,Envoy Air,ONT,"Ontario, CA: Ontario International",28.00,4.00,0.97,0.00,0.00,0.00,3.03,0.00,0.00,116.00,27.00,0.00,0.00,0.00,89.00
2025,3,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",2943.00,713.00,121.71,37.05,227.91,0.00,326.33,67.00,9.00,52714.00,12531.00,4549.00,11263.00,0.00,24371.00
2025,3,MQ,Envoy Air,ORF,"Norfolk, VA: Norfolk International",52.00,16.00,2.47,0.70,5.68,0.00,7.16,1.00,0.00,779.00,81.00,103.00,160.00,0.00,435.00
2025,3,MQ,Envoy Air,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,3,MQ,Envoy Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",1021.00,132.00,22.12,10.88,51.54,0.00,47.47,8.00,2.00,6510.00,1142.00,856.00,1756.00,0.00,2756.00
2025,3,MQ,Envoy Air,PIA,"Peoria, IL: General Downing - Peoria International",88.00,22.00,4.71,0.32,9.89,0.00,7.08,2.00,0.00,827.00,190.00,20.00,332.00,0.00,285.00
2025,3,MQ,Envoy Air,PIT,"Pittsburgh, PA: Pittsburgh International",54.00,17.00,2.27,1.00,5.14,0.00,8.59,0.00,0.00,1000.00,137.00,15.00,251.00,0.00,597.00
2025,3,MQ,Envoy Air,PNS,"Pensacola, FL: Pensacola International",134.00,18.00,5.93,0.24,5.54,0.00,6.29,7.00,1.00,819.00,227.00,13.00,340.00,0.00,239.00
2025,3,MQ,Envoy Air,PVD,"Providence, RI: Rhode Island Tf Green International",3.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,33.00,33.00,0.00,0.00,0.00,0.00
2025,3,MQ,Envoy Air,RAP,"Rapid City, SD: Rapid City Regional",62.00,10.00,1.06,1.07,2.80,0.00,5.06,2.00,0.00,512.00,53.00,68.00,94.00,0.00,297.00
2025,3,MQ,Envoy Air,RDM,"Bend/Redmond, OR: Roberts Field",64.00,9.00,1.33,0.00,4.63,0.00,3.05,0.00,0.00,314.00,75.00,0.00,122.00,0.00,117.00
2025,3,MQ,Envoy Air,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",149.00,30.00,8.37,0.98,8.85,0.00,11.80,3.00,0.00,1804.00,646.00,37.00,365.00,0.00,756.00
2025,3,MQ,Envoy Air,RIC,"Richmond, VA: Richmond International",26.00,6.00,2.08,1.00,1.28,0.00,1.64,1.00,0.00,315.00,135.00,69.00,36.00,0.00,75.00
2025,3,MQ,Envoy Air,RNO,"Reno, NV: Reno/Tahoe International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,3,MQ,Envoy Air,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",90.00,21.00,3.70,2.05,6.71,0.00,8.54,1.00,0.00,964.00,80.00,219.00,228.00,0.00,437.00
2025,3,MQ,Envoy Air,RSW,"Fort Myers, FL: Southwest Florida International",30.00,9.00,3.82,0.83,4.35,0.00,0.00,0.00,0.00,576.00,170.00,87.00,319.00,0.00,0.00
2025,3,MQ,Envoy Air,SAT,"San Antonio, TX: San Antonio International",67.00,15.00,4.49,0.20,4.91,0.00,5.39,2.00,0.00,682.00,209.00,15.00,190.00,0.00,268.00
2025,3,MQ,Envoy Air,SAV,"Savannah, GA: Savannah/Hilton Head International",120.00,28.00,8.02,2.36,9.59,0.00,8.04,2.00,0.00,1264.00,337.00,135.00,375.00,0.00,417.00
2025,3,MQ,Envoy Air,SBA,"Santa Barbara, CA: Santa Barbara Municipal",92.00,19.00,2.82,0.26,2.62,0.00,13.30,0.00,1.00,838.00,127.00,27.00,82.00,0.00,602.00
2025,3,MQ,Envoy Air,SBP,"San Luis Obispo, CA: San Luis County Regional",42.00,7.00,1.61,0.80,4.11,0.00,0.48,0.00,0.00,359.00,123.00,49.00,92.00,0.00,95.00
2025,3,MQ,Envoy Air,SDF,"Louisville, KY: Louisville Muhammad Ali International",110.00,22.00,9.58,1.00,5.83,0.00,5.59,5.00,1.00,1099.00,479.00,69.00,242.00,0.00,309.00
2025,3,MQ,Envoy Air,SEA,"Seattle, WA: Seattle/Tacoma International",3.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,25.00,0.00,0.00
2025,3,MQ,Envoy Air,SGF,"Springfield, MO: Springfield-Branson National",323.00,78.00,19.20,2.95,23.91,1.27,30.67,6.00,0.00,4374.00,1077.00,145.00,891.00,109.00,2152.00
2025,3,MQ,Envoy Air,SHV,"Shreveport, LA: Shreveport Regional",12.00,2.00,0.63,0.12,0.08,0.00,1.17,2.00,0.00,254.00,45.00,22.00,6.00,0.00,181.00
2025,3,MQ,Envoy Air,SLC,"Salt Lake City, UT: Salt Lake City International",33.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,50.00,34.00,0.00,16.00,0.00,0.00
2025,3,MQ,Envoy Air,SMF,"Sacramento, CA: Sacramento International",31.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,44.00,44.00,0.00,0.00,0.00,0.00
2025,3,MQ,Envoy Air,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",26.00,7.00,2.12,0.00,4.08,0.00,0.80,0.00,1.00,356.00,46.00,0.00,290.00,0.00,20.00
2025,3,MQ,Envoy Air,STL,"St. Louis, MO: St Louis Lambert International",125.00,23.00,5.09,1.83,7.73,0.00,8.35,4.00,1.00,1159.00,178.00,132.00,461.00,0.00,388.00
2025,3,MQ,Envoy Air,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",22.00,2.00,0.42,0.00,1.32,0.00,0.26,0.00,0.00,35.00,8.00,0.00,22.00,0.00,5.00
2025,3,MQ,Envoy Air,SYR,"Syracuse, NY: Syracuse Hancock International",30.00,6.00,1.10,0.42,3.56,0.00,0.93,0.00,0.00,268.00,41.00,17.00,158.00,0.00,52.00
2025,3,MQ,Envoy Air,TLH,"Tallahassee, FL: Tallahassee International",181.00,21.00,8.78,1.07,6.30,0.00,4.85,2.00,0.00,834.00,311.00,49.00,229.00,0.00,245.00
2025,3,MQ,Envoy Air,TPA,"Tampa, FL: Tampa International",125.00,22.00,3.91,0.87,8.25,0.00,8.97,7.00,0.00,1327.00,115.00,79.00,589.00,0.00,544.00
2025,3,MQ,Envoy Air,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",57.00,12.00,4.35,0.00,4.99,0.00,2.66,1.00,0.00,399.00,119.00,0.00,213.00,0.00,67.00
2025,3,MQ,Envoy Air,TUL,"Tulsa, OK: Tulsa International",63.00,6.00,1.64,0.00,0.91,0.00,3.45,3.00,0.00,213.00,79.00,0.00,25.00,0.00,109.00
2025,3,MQ,Envoy Air,TUS,"Tucson, AZ: Tucson International",33.00,11.00,2.29,0.00,4.15,0.00,4.56,0.00,0.00,355.00,60.00,0.00,80.00,0.00,215.00
2025,3,MQ,Envoy Air,TVC,"Traverse City, MI: Cherry Capital",38.00,10.00,1.66,0.02,5.34,0.00,2.98,0.00,0.00,308.00,31.00,3.00,99.00,0.00,175.00
2025,3,MQ,Envoy Air,TYS,"Knoxville, TN: McGhee Tyson",127.00,29.00,6.37,0.00,16.09,0.00,6.54,1.00,0.00,1139.00,393.00,0.00,493.00,0.00,253.00
2025,3,MQ,Envoy Air,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",33.00,6.00,1.20,0.80,1.06,0.00,2.94,0.00,0.00,508.00,180.00,58.00,139.00,0.00,131.00
2025,3,MQ,Envoy Air,XNA,"Fayetteville, AR: Northwest Arkansas National",516.00,117.00,27.82,8.97,27.68,0.00,52.53,14.00,1.00,6797.00,1257.00,696.00,1208.00,0.00,3636.00
2025,3,MQ,Envoy Air,YUM,"Yuma, AZ: Yuma MCAS/Yuma International",26.00,4.00,1.63,0.00,1.38,0.00,1.00,0.00,0.00,134.00,83.00,0.00,33.00,0.00,18.00
2025,3,NK,Spirit Airlines,ABQ,"Albuquerque, NM: Albuquerque International Sunport",21.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,64.00,0.00,0.00,64.00,0.00,0.00
2025,3,NK,Spirit Airlines,ACY,"Atlantic City, NJ: Atlantic City International",217.00,37.00,7.55,0.00,20.45,0.00,9.01,3.00,1.00,2545.00,532.00,0.00,1378.00,0.00,635.00
2025,3,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",841.00,212.00,48.80,1.83,117.27,0.65,43.45,5.00,0.00,12554.00,3121.00,188.00,6245.00,64.00,2936.00
2025,3,NK,Spirit Airlines,AUS,"Austin, TX: Austin - Bergstrom International",111.00,22.00,4.94,0.00,14.72,0.21,2.13,0.00,0.00,1421.00,323.00,0.00,996.00,7.00,95.00
2025,3,NK,Spirit Airlines,BDL,"Hartford, CT: Bradley International",28.00,3.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,64.00,43.00,0.00,21.00,0.00,0.00
2025,3,NK,Spirit Airlines,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",25.00,3.00,0.96,1.00,1.04,0.00,0.00,0.00,0.00,151.00,43.00,16.00,92.00,0.00,0.00
2025,3,NK,Spirit Airlines,BNA,"Nashville, TN: Nashville International",336.00,70.00,16.40,0.41,29.40,0.40,23.40,4.00,0.00,4932.00,977.00,42.00,2095.00,6.00,1812.00
2025,3,NK,Spirit Airlines,BOI,"Boise, ID: Boise Air Terminal",21.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,60.00,0.00,0.00,0.00,0.00
2025,3,NK,Spirit Airlines,BOS,"Boston, MA: Logan International",505.00,104.00,24.65,2.97,54.83,0.00,21.55,10.00,0.00,6555.00,1746.00,132.00,3099.00,0.00,1578.00
2025,3,NK,Spirit Airlines,BUR,"Burbank, CA: Bob Hope",112.00,12.00,1.09,1.00,8.91,0.00,1.00,0.00,0.00,645.00,84.00,55.00,465.00,0.00,41.00
2025,3,NK,Spirit Airlines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",451.00,93.00,26.75,1.03,41.48,0.86,22.88,4.00,2.00,5144.00,1202.00,49.00,2323.00,32.00,1538.00
2025,3,NK,Spirit Airlines,CHS,"Charleston, SC: Charleston AFB/International",50.00,6.00,2.38,0.00,2.76,0.00,0.86,0.00,0.00,618.00,286.00,0.00,302.00,0.00,30.00
2025,3,NK,Spirit Airlines,CLE,"Cleveland, OH: Cleveland-Hopkins International",70.00,9.00,1.36,0.22,5.47,0.00,1.95,2.00,0.00,844.00,31.00,52.00,529.00,0.00,232.00
2025,3,NK,Spirit Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",304.00,58.00,6.09,0.43,41.65,0.00,9.83,7.00,0.00,4402.00,456.00,29.00,3172.00,0.00,745.00
2025,3,NK,Spirit Airlines,CMH,"Columbus, OH: John Glenn Columbus International",198.00,45.00,14.63,1.66,18.82,0.86,9.03,1.00,1.00,3498.00,1083.00,151.00,1245.00,36.00,983.00
2025,3,NK,Spirit Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",719.00,156.00,33.80,2.74,90.88,0.00,28.57,5.00,3.00,13388.00,3870.00,183.00,7310.00,0.00,2025.00
2025,3,NK,Spirit Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",1143.00,231.00,58.43,4.67,102.47,2.17,63.26,12.00,1.00,19394.00,5236.00,1069.00,7667.00,58.00,5364.00
2025,3,NK,Spirit Airlines,EWR,"Newark, NJ: Newark Liberty International",840.00,170.00,32.62,6.93,99.76,0.00,30.69,13.00,2.00,14029.00,1942.00,637.00,9390.00,0.00,2060.00
2025,3,NK,Spirit Airlines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",2221.00,444.00,83.81,9.98,242.23,2.05,105.94,25.00,7.00,39402.00,7682.00,1661.00,20205.00,82.00,9772.00
2025,3,NK,Spirit Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",754.00,168.00,34.74,1.62,93.70,0.66,37.29,7.00,0.00,11201.00,2353.00,135.00,5725.00,39.00,2949.00
2025,3,NK,Spirit Airlines,IND,"Indianapolis, IN: Indianapolis International",257.00,31.00,7.77,1.22,15.91,1.38,4.72,3.00,2.00,1849.00,243.00,89.00,1070.00,27.00,420.00
2025,3,NK,Spirit Airlines,LAS,"Las Vegas, NV: Harry Reid International",1489.00,240.00,41.95,5.33,147.89,0.15,44.68,10.00,0.00,17210.00,3976.00,1006.00,7916.00,19.00,4293.00
2025,3,NK,Spirit Airlines,LAX,"Los Angeles, CA: Los Angeles International",671.00,86.00,21.45,3.16,47.66,0.95,12.79,4.00,0.00,6257.00,1959.00,167.00,2804.00,39.00,1288.00
2025,3,NK,Spirit Airlines,LBE,"Latrobe, PA: Arnold Palmer Regional",29.00,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,184.00,64.00,0.00,120.00,0.00,0.00
2025,3,NK,Spirit Airlines,LGA,"New York, NY: LaGuardia",626.00,130.00,26.74,0.13,84.92,0.04,18.16,9.00,1.00,10312.00,2898.00,22.00,6053.00,3.00,1336.00
2025,3,NK,Spirit Airlines,MCI,"Kansas City, MO: Kansas City International",99.00,17.00,4.26,0.00,11.62,0.00,1.12,1.00,0.00,1436.00,422.00,0.00,856.00,0.00,158.00
2025,3,NK,Spirit Airlines,MCO,"Orlando, FL: Orlando International",1846.00,281.00,64.79,7.67,143.73,0.60,64.21,23.00,2.00,28290.00,6724.00,1748.00,13578.00,14.00,6226.00
2025,3,NK,Spirit Airlines,MEM,"Memphis, TN: Memphis International",97.00,18.00,4.45,0.00,10.83,0.00,2.73,2.00,1.00,1180.00,193.00,0.00,856.00,0.00,131.00
2025,3,NK,Spirit Airlines,MIA,"Miami, FL: Miami International",526.00,112.00,24.72,4.18,63.49,0.00,19.61,3.00,1.00,9700.00,2064.00,245.00,5712.00,0.00,1679.00
2025,3,NK,Spirit Airlines,MKE,"Milwaukee, WI: General Mitchell International",75.00,10.00,3.92,0.00,6.08,0.00,0.00,1.00,0.00,608.00,391.00,0.00,217.00,0.00,0.00
2025,3,NK,Spirit Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",153.00,49.00,15.21,0.81,21.51,0.00,11.47,1.00,0.00,2912.00,1095.00,63.00,960.00,0.00,794.00
2025,3,NK,Spirit Airlines,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",649.00,128.00,32.18,2.09,60.27,0.14,33.32,5.00,0.00,9704.00,2428.00,181.00,4446.00,11.00,2638.00
2025,3,NK,Spirit Airlines,MYR,"Myrtle Beach, SC: Myrtle Beach International",271.00,51.00,8.54,2.07,26.66,0.00,13.74,8.00,2.00,3647.00,658.00,335.00,1964.00,0.00,690.00
2025,3,NK,Spirit Airlines,OAK,"Oakland, CA: Metro Oakland International",117.00,10.00,1.91,0.00,7.09,0.00,1.00,0.00,0.00,417.00,65.00,0.00,337.00,0.00,15.00
2025,3,NK,Spirit Airlines,ORD,"Chicago, IL: Chicago O'Hare International",718.00,141.00,26.34,0.60,85.49,0.30,28.27,5.00,2.00,11306.00,3160.00,94.00,5833.00,7.00,2212.00
2025,3,NK,Spirit Airlines,ORF,"Norfolk, VA: Norfolk International",39.00,5.00,2.27,0.29,2.44,0.00,0.00,0.00,0.00,538.00,203.00,85.00,250.00,0.00,0.00
2025,3,NK,Spirit Airlines,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",35.00,3.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,130.00,109.00,0.00,21.00,0.00,0.00
2025,3,NK,Spirit Airlines,PDX,"Portland, OR: Portland International",67.00,9.00,4.09,0.00,3.91,0.00,1.00,0.00,0.00,597.00,216.00,0.00,347.00,0.00,34.00
2025,3,NK,Spirit Airlines,PHL,"Philadelphia, PA: Philadelphia International",363.00,46.00,15.23,0.24,24.37,0.22,5.94,7.00,0.00,2826.00,868.00,6.00,1628.00,8.00,316.00
2025,3,NK,Spirit Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",56.00,15.00,3.42,0.00,7.61,0.00,3.98,0.00,0.00,885.00,120.00,0.00,362.00,0.00,403.00
2025,3,NK,Spirit Airlines,PIT,"Pittsburgh, PA: Pittsburgh International",261.00,65.00,11.19,1.16,38.87,0.08,13.70,2.00,0.00,6104.00,1275.00,92.00,3634.00,5.00,1098.00
2025,3,NK,Spirit Airlines,PNS,"Pensacola, FL: Pensacola International",102.00,20.00,5.82,1.48,7.73,0.00,4.96,3.00,1.00,1713.00,485.00,43.00,650.00,0.00,535.00
2025,3,NK,Spirit Airlines,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",52.00,12.00,3.96,0.01,6.21,0.00,1.82,0.00,0.00,1017.00,235.00,1.00,575.00,0.00,206.00
2025,3,NK,Spirit Airlines,RIC,"Richmond, VA: Richmond International",85.00,20.00,5.75,0.46,9.19,0.00,4.59,1.00,0.00,1702.00,387.00,25.00,828.00,0.00,462.00
2025,3,NK,Spirit Airlines,RNO,"Reno, NV: Reno/Tahoe International",35.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,22.00,0.00,0.00,0.00,0.00,22.00
2025,3,NK,Spirit Airlines,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",49.00,10.00,5.65,0.00,3.65,0.00,0.70,1.00,0.00,560.00,410.00,0.00,131.00,0.00,19.00
2025,3,NK,Spirit Airlines,RSW,"Fort Myers, FL: Southwest Florida International",343.00,62.00,13.29,3.71,36.89,0.00,8.11,10.00,5.00,4985.00,899.00,338.00,3210.00,0.00,538.00
2025,3,NK,Spirit Airlines,SAN,"San Diego, CA: San Diego International",123.00,14.00,3.99,0.00,8.01,0.00,2.00,0.00,0.00,668.00,99.00,0.00,516.00,0.00,53.00
2025,3,NK,Spirit Airlines,SAT,"San Antonio, TX: San Antonio International",160.00,30.00,8.30,0.04,16.14,0.00,5.52,1.00,0.00,2120.00,616.00,3.00,1032.00,0.00,469.00
2025,3,NK,Spirit Airlines,SDF,"Louisville, KY: Louisville Muhammad Ali International",59.00,7.00,2.40,0.00,4.60,0.00,0.00,1.00,1.00,478.00,100.00,0.00,378.00,0.00,0.00
2025,3,NK,Spirit Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",56.00,4.00,2.26,0.00,1.74,0.00,0.00,0.00,0.00,108.00,72.00,0.00,36.00,0.00,0.00
2025,3,NK,Spirit Airlines,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",104.00,12.00,4.17,0.00,6.25,0.00,1.58,0.00,0.00,610.00,270.00,0.00,261.00,0.00,79.00
2025,3,NK,Spirit Airlines,SJU,"San Juan, PR: Luis Munoz Marin International",402.00,87.00,28.10,1.83,44.78,0.00,12.30,1.00,0.00,5318.00,1547.00,129.00,2825.00,0.00,817.00
2025,3,NK,Spirit Airlines,SLC,"Salt Lake City, UT: Salt Lake City International",26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,3,NK,Spirit Airlines,SMF,"Sacramento, CA: Sacramento International",57.00,5.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,204.00,58.00,0.00,146.00,0.00,0.00
2025,3,NK,Spirit Airlines,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",91.00,3.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,87.00,0.00,0.00,43.00,0.00,44.00
2025,3,NK,Spirit Airlines,STL,"St. Louis, MO: St Louis Lambert International",14.00,5.00,1.00,1.00,2.21,0.00,0.79,1.00,0.00,311.00,21.00,16.00,237.00,0.00,37.00
2025,3,NK,Spirit Airlines,STT,"Charlotte Amalie, VI: Cyril E King",76.00,10.00,2.82,0.00,7.18,0.00,0.00,0.00,0.00,545.00,79.00,0.00,466.00,0.00,0.00
2025,3,NK,Spirit Airlines,STX,"Christiansted, VI: Henry E. Rohlsen",9.00,1.00,0.47,0.00,0.53,0.00,0.00,0.00,0.00,15.00,7.00,0.00,8.00,0.00,0.00
2025,3,NK,Spirit Airlines,TPA,"Tampa, FL: Tampa International",574.00,93.00,19.00,4.45,52.00,0.04,17.52,14.00,0.00,7450.00,2006.00,670.00,3547.00,1.00,1226.00
2025,3,OH,PSA Airlines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",66.00,16.00,6.30,0.00,5.80,0.00,3.90,2.00,0.00,638.00,175.00,0.00,181.00,0.00,282.00
2025,3,OH,PSA Airlines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",118.00,35.00,11.46,0.49,5.30,0.00,17.75,3.00,0.00,2823.00,1098.00,44.00,238.00,0.00,1443.00
2025,3,OH,PSA Airlines Inc.,ALB,"Albany, NY: Albany International",135.00,36.00,15.37,1.30,5.55,0.00,13.79,8.00,0.00,2940.00,998.00,57.00,211.00,0.00,1674.00
2025,3,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",318.00,71.00,21.08,1.89,14.62,0.60,32.81,10.00,0.00,5376.00,1387.00,377.00,518.00,91.00,3003.00
2025,3,OH,PSA Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",101.00,26.00,6.27,0.39,3.97,0.00,15.37,7.00,1.00,1304.00,248.00,37.00,150.00,0.00,869.00
2025,3,OH,PSA Airlines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",83.00,14.00,6.38,0.00,3.59,0.00,4.03,2.00,0.00,806.00,341.00,0.00,109.00,0.00,356.00
2025,3,OH,PSA Airlines Inc.,BDL,"Hartford, CT: Bradley International",157.00,38.00,13.51,1.04,4.67,0.00,18.78,4.00,1.00,3166.00,725.00,78.00,209.00,0.00,2154.00
2025,3,OH,PSA Airlines Inc.,BGR,"Bangor, ME: Bangor International",88.00,30.00,7.79,0.75,4.05,0.00,17.40,5.00,0.00,3289.00,711.00,47.00,196.00,0.00,2335.00
2025,3,OH,PSA Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",329.00,58.00,16.26,2.86,9.93,0.00,28.95,19.00,0.00,4618.00,1076.00,209.00,359.00,0.00,2974.00
2025,3,OH,PSA Airlines Inc.,BNA,"Nashville, TN: Nashville International",344.00,103.00,17.97,4.54,37.27,0.00,43.23,15.00,1.00,6308.00,974.00,604.00,1421.00,0.00,3309.00
2025,3,OH,PSA Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",114.00,36.00,10.78,0.91,8.34,0.00,15.97,5.00,0.00,3474.00,881.00,146.00,424.00,0.00,2023.00
2025,3,OH,PSA Airlines Inc.,BTV,"Burlington, VT: Burlington International",157.00,48.00,9.07,0.65,12.06,0.00,26.22,1.00,1.00,2963.00,464.00,32.00,409.00,0.00,2058.00
